0 0.499534 0.0176715 0.19853 0 2.92769 -0.523427 0
0.005 0.504497 0.0295249 0.26369 0 2.92807 -0.522611 0
0.01 0.511416 0.0412619 0.32862 0 2.92876 -0.521279 0
0.015 0.520263 0.0528359 0.393268 0 2.92976 -0.519432 0
0.02 0.531003 0.0642015 0.457585 0 2.93105 -0.517072 0
0.025 0.543594 0.0753137 0.521518 0 2.93263 -0.514203 0
0.03 0.557986 0.0861286 0.585018 0 2.93449 -0.510826 0
0.035 0.574123 0.0966036 0.648033 0 2.93664 -0.506944 0
0.04 0.591941 0.106697 0.710511 0 2.93905 -0.502563 0
0.045 0.611369 0.11637 0.7724 0 2.94173 -0.497685 0
0.05 0.63233 0.125584 0.833647 0 2.94465 -0.492317 0
0.055 0.654743 0.134301 0.8942 0 2.94782 -0.486462 0
0.06 0.678518 0.142489 0.954005 0 2.95121 -0.480128 0
0.065 0.703562 0.150115 1.01301 0 2.95481 -0.473319 0
0.07 0.729776 0.157148 1.07116 0 2.95861 -0.466044 0
0.075 0.757057 0.16356 1.12839 0 2.96259 -0.458308 0
0.08 0.785296 0.169328 1.18466 0 2.96674 -0.450121 0
0.085 0.814382 0.174427 1.23991 0 2.97104 -0.441489 0
0.09 0.844201 0.178838 1.29409 0 2.97547 -0.432421 0
0.095 0.874635 0.182542 1.34712 0 2.98002 -0.422927 0
0.1 0.905564 0.185527 1.39897 0 2.98467 -0.413015 0
0.105 0.936865 0.187779 1.44958 0 2.9894 -0.402695 0
0.11 0.968416 0.18929 1.49888 0 2.9942 -0.391979 0
0.115 1.00009 0.190055 1.54682 0 2.99903 -0.380875 0
0.12 1.03177 0.190069 1.59336 0 3.00389 -0.369395 0
0.125 1.06332 0.189333 1.63842 0 3.00875 -0.357551 0
0.13 1.09462 0.18785 1.68195 0 3.0136 -0.345354 0
0.135 1.12554 0.185625 1.72391 0 3.01841 -0.332817 0
0.14 1.15597 0.182668 1.76424 0 3.02317 -0.319951 0
0.145 1.18579 0.17899 1.80288 0 3.02786 -0.306769 0
0.15 1.21487 0.174605 1.83979 0 3.03246 -0.293284 0
0.155 1.2431 0.169532 1.87491 0 3.03695 -0.27951 0
0.16 1.27038 0.163789 1.9082 0 3.04131 -0.26546 0
0.165 1.29659 0.1574 1.93961 0 3.04553 -0.251148 0
0.17 1.32162 0.15039 1.96909 0 3.04959 -0.236588 0
0.175 1.34539 0.142786 1.99661 0 3.05348 -0.221795 0
0.18 1.36779 0.134619 2.02211 0 3.05717 -0.206783 0
0.185 1.38875 0.125921 2.04557 0 3.06066 -0.191566 0
0.19 1.40817 0.116725 2.06695 0 3.06393 -0.176161 0
0.195 1.42597 0.107069 2.08621 0 3.06696 -0.160582 0
0.2 1.4421 0.0969905 2.10332 0 3.06975 -0.144844 0
0.205 1.45648 0.086529 2.11825 0 3.07229 -0.128964 0
0.21 1.46906 0.0757261 2.13099 0 3.07456 -0.112956 0
0.215 1.47979 0.0646243 2.1415 0 3.07655 -0.0968368 0
0.22 1.48863 0.0532675 2.14978 0 3.07827 -0.0806219 0
0.225 1.49554 0.0417004 2.1558 0 3.07969 -0.0643275 0
0.23 1.50049 0.0299688 2.15956 0 3.08082 -0.0479696 0
0.235 1.50347 0.0181189 2.16104 0 3.08165 -0.0315643 0
0.24 1.50446 0.00619753 2.16024 0 3.08218 -0.0151279 0
0.245 1.50345 -0.00574833 2.15717 0 3.0824 0.00132342 0
0.25 1.50047 -0.0176715 2.15182 0 3.08231 0.0177734 0
0.255 1.4955 -0.0295249 2.14419 0 3.08193 0.0342059 0
0.26 1.48858 -0.0412619 2.13431 0 3.08124 0.0506047 0
0.265 1.47974 -0.0528359 2.12218 0 3.08024 0.0669534 0
0.27 1.469 -0.0642015 2.10782 0 3.07895 0.0832362 0
0.275 1.45641 -0.0753137 2.09124 0 3.07737 0.0994367 0
0.28 1.44201 -0.0861286 2.07248 0 3.07551 0.115539 0
0.285 1.42588 -0.0966036 2.05156 0 3.07336 0.131528 0
