0 0.0166316 0.00156171 0.0346912 0 2.90531 -0.629074 0
0.005 0.0189844 0.0211696 0.153539 0 2.90552 -0.628727 0
0.01 0.0252089 0.0406939 0.272262 0 2.90613 -0.627759 0
0.015 0.0352803 0.0600576 0.390765 0 2.90712 -0.626171 0
0.02 0.0491591 0.0791843 0.508958 0 2.9085 -0.623966 0
0.025 0.0667904 0.0979985 0.626745 0 2.91027 -0.621145 0
0.03 0.0881047 0.116426 0.744033 0 2.9124 -0.617711 0
0.035 0.113018 0.134394 0.860727 0 2.9149 -0.613667 0
0.04 0.141431 0.151831 0.976733 0 2.91776 -0.609018 0
0.045 0.173233 0.16867 1.09195 0 2.92096 -0.603767 0
0.05 0.208298 0.184842 1.20629 0 2.9245 -0.597921 0
0.055 0.246488 0.200286 1.31965 0 2.92835 -0.591485 0
0.06 0.287651 0.214938 1.43194 0 2.9325 -0.584465 0
0.065 0.331625 0.228743 1.54304 0 2.93694 -0.576868 0
0.07 0.378237 0.241645 1.65287 0 2.94165 -0.568702 0
0.075 0.427303 0.253593 1.76132 0 2.94661 -0.559975 0
0.08 0.47863 0.26454 1.86829 0 2.95179 -0.550695 0
0.085 0.532013 0.274443 1.97367 0 2.95719 -0.540871 0
0.09 0.587244 0.283264 2.07737 0 2.96278 -0.530514 0
0.095 0.644104 0.290966 2.17927 0 2.96853 -0.519633 0
0.1 0.702368 0.29752 2.27928 0 2.97443 -0.50824 0
0.105 0.761807 0.302899 2.37729 0 2.98045 -0.496344 0
0.11 0.822186 0.307084 2.47318 0 2.98657 -0.483959 0
0.115 0.883267 0.310056 2.56687 0 2.99275 -0.471097 0
0.12 0.944808 0.311805 2.65823 0 2.99899 -0.457769 0
0.125 1.00657 0.312323 2.74717 0 3.00525 -0.44399 0
0.13 1.0683 0.311609 2.83359 0 3.01151 -0.429773 0
0.135 1.12976 0.309665 2.91737 0 3.01774 -0.415131 0
0.14 1.19072 0.306499 2.99841 0 3.02393 -0.40008 0
0.145 1.25091 0.302123 3.07663 0 3.03003 -0.384634 0
0.15 1.31012 0.296555 3.15191 0 3.03604 -0.368808 0
0.155 1.36811 0.289816 3.22415 0 3.04193 -0.352618 0
0.16 1.42464 0.281934 3.29327 0 3.04767 -0.336081 0
0.165 1.4795 0.272939 3.35917 0 3.05324 -0.319211 0
0.17 1.53246 0.262866 3.42177 0 3.05863 -0.302027 0
0.175 1.58332 0.251757 3.48096 0 3.0638 -0.284545 0
0.18 1.63188 0.239654 3.53668 0 3.06874 -0.266781 0
0.185 1.67795 0.226605 3.58885 0 3.07342 -0.248755 0
0.19 1.72134 0.212662 3.63738 0 3.07784 -0.230483 0
0.195 1.76188 0.197879 3.68221 0 3.08197 -0.211984 0
0.2 1.79942 0.182316 3.72328 0 3.0858 -0.193275 0
0.205 1.8338 0.166033 3.76051 0 3.0893 -0.174376 0
0.21 1.8649 0.149094 3.79386 0 3.09248 -0.155304 0
0.215 1.89257 0.131568 3.82328 0 3.09531 -0.136079 0
0.22 1.91673 0.113522 3.84871 0 3.09778 -0.11672 0
0.225 1.93727 0.0950279 3.87013 0 3.09989 -0.0972462 0
0.23 1.95411 0.076159 3.8875 0 3.10162 -0.077676 0
0.235 1.96718 0.0569895 3.90078 0 3.10297 -0.0580291 0
0.24 1.97644 0.0375951 3.90997 0 3.10393 -0.038325 0
0.245 1.98184 0.0180523 3.91504 0 3.10451 -0.0185831 0
0.25 1.98337 -0.00156171 3.91599 0 3.10469 0.00117717 0
0.255 1.98102 -0.0211696 3.91282 0 3.10448 0.0209363 0
0.26 1.97479 -0.0406939 3.90552 0 3.10387 0.0406747 0
0.265 1.96472 -0.0600576 3.89412 0 3.10288 0.060373 0
0.27 1.95084 -0.0791843 3.87862 0 3.1015 0.0800118 0
0.275 1.93321 -0.0979985 3.85905 0 3.09973 0.0995715 0
0.28 1.9119 -0.116426 3.83544 0 3.0976 0.119033 0
0.285 1.88698 -0.134394 3.80783 0 3.0951 0.138377 0
0.29 1.85857 -0.151831 3.77626 0 3.09224 0.157585 0
0.295 1.82677 -0.16867 3.74077 0 3.08904 0.176636 0
0.3 1.7917 -0.184842 3.70142 0 3.0855 0.195514 0
0.305 1.75351 -0.200286 3.65826 0 3.08165 0.214199 0
0.31 1.71235 -0.214938 3.61137 0 3.0775 0.232672 0
0.315 1.66837 -0.228743 3.5608 0 3.07306 0.250916 0
