0 0.441294 0.0159781 0.186294 0 2.9244 -0.538999 0
0.005 0.44609 0.0288381 0.256966 0 2.92476 -0.538251 0
0.01 0.453072 0.0415844 0.327415 0 2.92544 -0.536973 0
0.015 0.462213 0.0541665 0.397585 0 2.92643 -0.535164 0
0.02 0.473476 0.0665349 0.467421 0 2.92774 -0.532828 0
0.025 0.486817 0.0786407 0.536869 0 2.92934 -0.529965 0
0.03 0.502184 0.0904361 0.605873 0 2.93125 -0.526579 0
0.035 0.519515 0.101875 0.674378 0 2.93345 -0.522674 0
0.04 0.538742 0.112911 0.742327 0 2.93593 -0.518253 0
0.045 0.55979 0.123502 0.809666 0 2.93868 -0.513321 0
0.05 0.582575 0.133605 0.876335 0 2.9417 -0.507882 0
0.055 0.607007 0.143182 0.942279 0 2.94496 -0.501942 0
0.06 0.63299 0.152193 1.00744 0 2.94846 -0.495506 0
0.065 0.660422 0.160603 1.07176 0 2.95219 -0.488581 0
0.07 0.689194 0.16838 1.13518 0 2.95612 -0.481175 0
0.075 0.719193 0.175492 1.19763 0 2.96025 -0.473293 0
0.08 0.750299 0.181911 1.25907 0 2.96455 -0.464944 0
0.085 0.782392 0.187613 1.31943 0 2.96901 -0.456137 0
0.09 0.815343 0.192574 1.37864 0 2.97361 -0.446879 0
0.095 0.849022 0.196775 1.43665 0 2.97834 -0.43718 0
0.1 0.883298 0.2002 1.4934 0 2.98317 -0.42705 0
0.105 0.918034 0.202834 1.54883 0 2.98809 -0.416498 0
0.11 0.953094 0.204669 1.60287 0 2.99308 -0.405536 0
0.115 0.988339 0.205695 1.65546 0 2.99811 -0.394173 0
0.12 1.02363 0.205909 1.70654 0 3.00317 -0.382421 0
0.125 1.05883 0.205311 1.75606 0 3.00824 -0.370292 0
0.13 1.09379 0.203903 1.80394 0 3.01329 -0.357797 0
0.135 1.12839 0.20169 1.85014 0 3.01832 -0.344949 0
0.14 1.16248 0.198681 1.89459 0 3.02329 -0.331761 0
0.145 1.19592 0.194887 1.93723 0 3.02818 -0.318245 0
0.15 1.2286 0.190325 1.97802 0 3.03299 -0.304415 0
0.155 1.26037 0.185012 2.01689 0 3.03768 -0.290285 0
0.16 1.29111 0.178968 2.05379 0 3.04225 -0.275869 0
0.165 1.32071 0.172218 2.08866 0 3.04667 -0.26118 0
0.17 1.34904 0.164788 2.12147 0 3.05092 -0.246233 0
0.175 1.37599 0.156709 2.15216 0 3.055 -0.231044 0
0.18 1.40146 0.14801 2.18069 0 3.05887 -0.215626 0
0.185 1.42534 0.138728 2.20701 0 3.06254 -0.199995 0
0.19 1.44755 0.128898 2.23108 0 3.06597 -0.184168 0
0.195 1.46799 0.118559 2.25287 0 3.06917 -0.168158 0
0.2 1.48658 0.107752 2.27234 0 3.07211 -0.151983 0
0.205 1.50325 0.0965205 2.28946 0 3.07479 -0.135657 0
0.21 1.51794 0.0849077 2.30421 0 3.07719 -0.119198 0
0.215 1.53058 0.0729598 2.31655 0 3.07931 -0.102621 0
0.22 1.54113 0.060724 2.32648 0 3.08113 -0.0859425 0
0.225 1.54954 0.0482486 2.33396 0 3.08266 -0.0691794 0
0.23 1.55578 0.0355827 2.33899 0 3.08387 -0.052348 0
0.235 1.55983 0.0227764 2.34155 0 3.08478 -0.035465 0
0.24 1.56167 0.00988022 2.34164 0 3.08537 -0.0185469 0
0.245 1.5613 -0.00305496 2.33927 0 3.08565 -0.0016106 0
0.25 1.55871 -0.0159781 2.33442 0 3.0856 0.0153273 0
0.255 1.55391 -0.0288381 2.3271 0 3.08524 0.0322501 0
0.26 1.54693 -0.0415844 2.31734 0 3.08456 0.0491411 0
0.265 1.53779 -0.0541665 2.30512 0 3.08357 0.0659836 0
0.27 1.52652 -0.0665349 2.29048 0 3.08226 0.0827609 0
0.275 1.51318 -0.0786407 2.27344 0 3.08066 0.0994566 0
0.28 1.49782 -0.0904361 2.25402 0 3.07875 0.116054 0
0.285 1.48049 -0.101875 2.23224 0 3.07655 0.132537 0
0.29 1.46126 -0.112911 2.20814 0 3.07407 0.148889 0
0.295 1.44021 -0.123502 2.18175 0 3.07132 0.165095 0
0.3 1.41743 -0.133605 2.15312 0 3.0683 0.181137 0
0.305 1.39299 -0.143182 2.12228 0 3.06504 0.197 0
0.31 1.36701 -0.152193 2.08927 0 3.06154 0.21267 0
0.315 1.33958 -0.160603 2.05414 0 3.05781 0.228129 0
0.32 1.31081 -0.16838 2.01695 0 3.05388 0.243363 0
0.325 1.28081 -0.175492 1.97774 0 3.04975 0.258357 0
0.33 1.2497 -0.181911 1.93657 0 3.04545 0.273096 0
0.335 1.21761 -0.187613 1.89349 0 3.04099 0.287566 0
0.34 1.18466 -0.192574 1.84856 0 3.03639 0.301751 0
0.345 1.15098 -0.196775 1.80184 0 3.03166 0.315639 0
