0 0.323456 0.0122775 0.156909 0 2.91837 -0.567501 0
0.005 0.327764 0.0271015 0.239083 0 2.91868 -0.56688 0
0.01 0.334726 0.0418184 0.321051 0 2.91934 -0.5657 0
0.015 0.344314 0.0563704 0.402748 0 2.92033 -0.563962 0
0.02 0.356488 0.0706999 0.484112 0 2.92166 -0.561667 0
0.025 0.371203 0.0847503 0.565078 0 2.92332 -0.558817 0
0.03 0.388399 0.0984663 0.645583 0 2.9253 -0.555416 0
0.035 0.408009 0.111794 0.725561 0 2.92759 -0.551467 0
0.04 0.429956 0.12468 0.804949 0 2.93019 -0.546974 0
0.045 0.454151 0.137074 0.883681 0 2.93309 -0.541941 0
0.05 0.480502 0.148927 0.96169 0 2.93626 -0.536373 0
0.055 0.508902 0.160193 1.03891 0 2.93971 -0.530276 0
0.06 0.539241 0.170826 1.11528 0 2.94342 -0.523655 0
0.065 0.571397 0.180785 1.19072 0 2.94737 -0.516518 0
0.07 0.605246 0.19003 1.26516 0 2.95155 -0.508871 0
0.075 0.640652 0.198526 1.33855 0 2.95594 -0.500722 0
0.08 0.677477 0.206238 1.4108 0 2.96052 -0.492078 0
0.085 0.715574 0.213136 1.48185 0 2.96528 -0.482949 0
0.09 0.754794 0.219193 1.55163 0 2.97019 -0.473344 0
0.095 0.794982 0.224385 1.62007 0 2.97525 -0.463271 0
0.1 0.835978 0.228692 1.68708 0 2.98042 -0.452741 0
0.105 0.877622 0.232096 1.75261 0 2.98568 -0.441764 0
0.11 0.919749 0.234584 1.81658 0 2.99102 -0.430351 0
0.115 0.962193 0.236146 1.87892 0 2.99642 -0.418514 0
0.12 1.00479 0.236776 1.93956 0 3.00185 -0.406263 0
0.125 1.04736 0.236472 1.99842 0 3.0073 -0.393612 0
0.13 1.08975 0.235234 2.05543 0 3.01273 -0.380572 0
0.135 1.13178 0.233068 2.11053 0 3.01814 -0.367157 0
0.14 1.17329 0.229982 2.16364 0 3.02349 -0.353379 0
0.145 1.21412 0.225989 2.2147 0 3.02877 -0.339253 0
0.15 1.25411 0.221104 2.26364 0 3.03396 -0.324791 0
0.155 1.29309 0.215346 2.31039 0 3.03903 -0.310009 0
0.16 1.33091 0.208738 2.35489 0 3.04397 -0.294922 0
0.165 1.36743 0.201307 2.39708 0 3.04875 -0.279543 0
0.17 1.4025 0.193081 2.4369 0 3.05336 -0.263888 0
0.175 1.43598 0.184093 2.4743 0 3.05778 -0.247973 0
0.18 1.46774 0.174379 2.50921 0 3.06199 -0.231813 0
0.185 1.49765 0.163976 2.54158 0 3.06598 -0.215425 0
0.19 1.5256 0.152926 2.57137 0 3.06973 -0.198823 0
0.195 1.55147 0.141273 2.59854 0 3.07322 -0.182026 0
0.2 1.57517 0.129062 2.62303 0 3.07644 -0.165049 0
0.205 1.5966 0.116342 2.64481 0 3.07938 -0.147909 0
0.21 1.61568 0.103162 2.66385 0 3.08202 -0.130623 0
0.215 1.63232 0.0895757 2.68012 0 3.08437 -0.113208 0
0.22 1.64647 0.0756357 2.69358 0 3.08639 -0.0956816 0
0.225 1.65807 0.0613971 2.70422 0 3.0881 -0.0780606 0
0.23 1.66707 0.0469163 2.71201 0 3.08948 -0.0603626 0
0.235 1.67344 0.0322503 2.71695 0 3.09053 -0.042605 0
0.24 1.67715 0.0174571 2.71902 0 3.09124 -0.0248053 0
0.245 1.67818 0.0025949 2.71822 0 3.09161 -0.00698123 0
0.25 1.67654 -0.0122775 2.71455 0 3.09163 0.0108498 0
0.255 1.67224 -0.0271015 2.70801 0 3.09132 0.0286701 0
0.26 1.66527 -0.0418184 2.6986 0 3.09066 0.0464621 0
0.265 1.65569 -0.0563704 2.68635 0 3.08967 0.0642082 0
0.27 1.64351 -0.0706999 2.67127 0 3.08834 0.081891 0
0.275 1.6288 -0.0847503 2.65339 0 3.08668 0.099493 0
0.28 1.6116 -0.0984663 2.63271 0 3.0847 0.116997 0
0.285 1.59199 -0.111794 2.60929 0 3.08241 0.134385 0
0.29 1.57004 -0.12468 2.58315 0 3.07981 0.151641 0
0.295 1.54585 -0.137074 2.55433 0 3.07691 0.168747 0
0.3 1.5195 -0.148927 2.52287 0 3.07374 0.185686 0
0.305 1.4911 -0.160193 2.48882 0 3.07029 0.202443 0
0.31 1.46076 -0.170826 2.45222 0 3.06658 0.218999 0
0.315 1.4286 -0.180785 2.41314 0 3.06263 0.235339 0
0.32 1.39475 -0.19003 2.37162 0 3.05845 0.251447 0
0.325 1.35935 -0.198526 2.32772 0 3.05406 0.267307 0
0.33 1.32252 -0.206238 2.28151 0 3.04948 0.282904 0
0.335 1.28443 -0.213136 2.23304 0 3.04472 0.298221 0
0.34 1.24521 -0.219193 2.18239 0 3.03981 0.313243 0
0.345 1.20502 -0.224385 2.12962 0 3.03475 0.327957 0
0.35 1.16402 -0.228692 2.0748 0 3.02958 0.342347 0
0.355 1.12238 -0.232096 2.018 0 3.02432 0.356399 0
0.36 1.08025 -0.234584 1.95929 0 3.01898 0.370099 0
0.365 1.03781 -0.236146 1.89876 0 3.01358 0.383434 0
0.37 0.995214 -0.236776 1.83646 0 3.00815 0.396391 0
0.375 0.95264 -0.236472 1.77249 0 3.0027 0.408956 0
0.38 0.910253 -0.235234 1.7069 0 2.99727 0.421118 0
0.385 0.86822 -0.233068 1.63979 0 2.99186 0.432864 0
0.39 0.826707 -0.229982 1.57122 0 2.98651 0.444183 0
0.395 0.785878 -0.225989 1.50127 0 2.98123 0.455064 0
0.4 0.745894 -0.221104 1.43001 0 2.97604 0.465496 0
0.405 0.706913 -0.215346 1.35754 0 2.97097 0.475468 0
0.41 0.669089 -0.208738 1.2839 0 2.96603 0.484971 0
0.415 0.63257 -0.201307 1.2092 0 2.96125 0.493995 0
0.42 0.597502 -0.193081 1.13348 0 2.95664 0.502532 0
0.425 0.564022 -0.184093 1.05684 0 2.95222 0.510573 0
0.43 0.532263 -0.174379 0.979342 0 2.94801 0.51811 0
0.435 0.50235 -0.163976 0.901058 0 2.94402 0.525136 0
0.44 0.4744 -0.152926 0.822059 0 2.94027 0.531643 0
0.445 0.448525 -0.141273 0.742415 0 2.93678 0.537626 0
0.45 0.424827 -0.129062 0.662197 0 2.93356 0.543079 0
0.455 0.403398 -0.116342 0.581472 0 2.93062 0.547995 0
0.46 0.384324 -0.103162 0.500308 0 2.92798 0.55237 0
0.465 0.36768 -0.0895757 0.418772 0 2.92563 0.556201 0
0.47 0.353531 -0.0756357 0.33693 0 2.92361 0.559482 0
0.475 0.341933 -0.0613971 0.254848 0 2.9219 0.562212 0
0.48 0.332933 -0.0469163 0.172591 0 2.92052 0.564386 0
0.485 0.326565 -0.0322503 0.0902227 0 2.91947 0.566004 0
0.49 0.322855 -0.0174571 0.0078075 0 2.91876 0.567063 0
0.495 0.321817 -0.0025949 -0.0745908 0 2.91839 0.567562 0
0.5 0.323456 0.0122775 -0.156909 0 2.91837 0.567501 0
0.505 0.327764 0.0271015 -0.239083 0 2.91868 0.56688 0
0.51 0.334726 0.0418184 -0.321051 0 2.91934 0.5657 0
0.515 0.344314 0.0563704 -0.402748 0 2.92033 0.563962 0
0.52 0.356488 0.0706999 -0.484112 0 2.92166 0.561667 0
0.525 0.371203 0.0847503 -0.565078 0 2.92332 0.558817 0
0.53 0.388399 0.0984663 -0.645583 0 2.9253 0.555416 0
0.535 0.408009 0.111794 -0.725561 0 2.92759 0.551467 0
0.54 0.429956 0.12468 -0.804949 0 2.93019 0.546974 0
0.545 0.454151 0.137074 -0.883681 0 2.93309 0.541941 0
0.55 0.480502 0.148927 -0.96169 0 2.93626 0.536373 0
0.555 0.508902 0.160193 -1.03891 0 2.93971 0.530276 0
0.56 0.539241 0.170826 -1.11528 0 2.94342 0.523655 0
0.565 0.571397 0.180785 -1.19072 0 2.94737 0.516518 0
0.57 0.605246 0.19003 -1.26516 0 2.95155 0.508871 0
0.575 0.640652 0.198526 -1.33855 0 2.95594 0.500722 0
0.58 0.677477 0.206238 -1.4108 0 2.96052 0.492078 0
0.585 0.715574 0.213136 -1.48185 0 2.96528 0.482949 0
0.59 0.754794 0.219193 -1.55163 0 2.97019 0.473344 0
0.595 0.794982 0.224385 -1.62007 0 2.97525 0.463271 0
0.6 0.835978 0.228692 -1.68708 0 2.98042 0.452741 0
0.605 0.877622 0.232096 -1.75261 0 2.98568 0.441764 0
0.61 0.919749 0.234584 -1.81658 0 2.99102 0.430351 0
0.615 0.962193 0.236146 -1.87892 0 2.99642 0.418514 0
0.62 1.00479 0.236776 -1.93956 0 3.00185 0.406263 0
0.625 1.04736 0.236472 -1.99842 0 3.0073 0.393612 0
0.63 1.08975 0.235234 -2.05543 0 3.01273 0.380572 0
0.635 1.13178 0.233068 -2.11053 0 3.01814 0.367157 0
0.64 1.17329 0.229982 -2.16364 0 3.02349 0.353379 0
0.645 1.21412 0.225989 -2.2147 0 3.02877 0.339253 0
0.65 1.25411 0.221104 -2.26364 0 3.03396 0.324791 0
0.655 1.29309 0.215346 -2.31039 0 3.03903 0.310009 0
0.66 1.33091 0.208738 -2.35489 0 3.04397 0.294922 0
0.665 1.36743 0.201307 -2.39708 0 3.04875 0.279543 0
0.67 1.4025 0.193081 -2.4369 0 3.05336 0.263888 0
0.675 1.43598 0.184093 -2.4743 0 3.05778 0.247973 0
0.68 1.46774 0.174379 -2.50921 0 3.06199 0.231813 0
0.685 1.49765 0.163976 -2.54158 0 3.06598 0.215425 0
0.69 1.5256 0.152926 -2.57137 0 3.06973 0.198823 0
0.695 1.55147 0.141273 -2.59854 0 3.07322 0.182026 0
0.7 1.57517 0.129062 -2.62303 0 3.07644 0.165049 0
0.705 1.5966 0.116342 -2.64481 0 3.07938 0.147909 0
0.71 1.61568 0.103162 -2.66385 0 3.08202 0.130623 0
0.715 1.63232 0.0895757 -2.68012 0 3.08437 0.113208 0
0.72 1.64647 0.0756357 -2.69358 0 3.08639 0.0956816 0
0.725 1.65807 0.0613971 -2.70422 0 3.0881 0.0780606 0
0.73 1.66707 0.0469163 -2.71201 0 3.08948 0.0603626 0
0.735 1.67344 0.0322503 -2.71695 0 3.09053 0.042605 0
0.74 1.67715 0.0174571 -2.71902 0 3.09124 0.0248053 0
0.745 1.67818 0.0025949 -2.71822 0 3.09161 0.00698123 0
0.75 1.67654 -0.0122775 -2.71455 0 3.09163 -0.0108498 0
0.755 1.67224 -0.0271015 -2.70801 0 3.09132 -0.0286701 0
0.76 1.66527 -0.0418184 -2.6986 0 3.09066 -0.0464621 0
0.765 1.65569 -0.0563704 -2.68635 0 3.08967 -0.0642082 0
0.77 1.64351 -0.0706999 -2.67127 0 3.08834 -0.081891 0
0.775 1.6288 -0.0847503 -2.65339 0 3.08668 -0.099493 0
0.78 1.6116 -0.0984663 -2.63271 0 3.0847 -0.116997 0
0.785 1.59199 -0.111794 -2.60929 0 3.08241 -0.134385 0
0.79 1.57004 -0.12468 -2.58315 0 3.07981 -0.151641 0
0.795 1.54585 -0.137074 -2.55433 0 3.07691 -0.168747 0
0.8 1.5195 -0.148927 -2.52287 0 3.07374 -0.185686 0
0.805 1.4911 -0.160193 -2.48882 0 3.07029 -0.202443 0
0.81 1.46076 -0.170826 -2.45222 0 3.06658 -0.218999 0
0.815 1.4286 -0.180785 -2.41314 0 3.06263 -0.235339 0
0.82 1.39475 -0.19003 -2.37162 0 3.05845 -0.251447 0
0.825 1.35935 -0.198526 -2.32772 0 3.05406 -0.267307 0
0.83 1.32252 -0.206238 -2.28151 0 3.04948 -0.282904 0
0.835 1.28443 -0.213136 -2.23304 0 3.04472 -0.298221 0
0.84 1.24521 -0.219193 -2.18239 0 3.03981 -0.313243 0
0.845 1.20502 -0.224385 -2.12962 0 3.03475 -0.327957 0
0.85 1.16402 -0.228692 -2.0748 0 3.02958 -0.342347 0
0.855 1.12238 -0.232096 -2.018 0 3.02432 -0.356399 0
0.86 1.08025 -0.234584 -1.95929 0 3.01898 -0.370099 0
0.865 1.03781 -0.236146 -1.89876 0 3.01358 -0.383434 0
0.87 0.995214 -0.236776 -1.83646 0 3.00815 -0.396391 0
0.875 0.95264 -0.236472 -1.77249 0 3.0027 -0.408956 0
0.88 0.910253 -0.235234 -1.7069 0 2.99727 -0.421118 0
0.885 0.86822 -0.233068 -1.63979 0 2.99186 -0.432864 0
