0 0.561852 0.0193512 0.209997 0 2.93148 -0.505371 0
0.005 0.566928 0.0300954 0.269316 0 2.9319 -0.504474 0
0.01 0.573713 0.0407208 0.328399 0 2.93261 -0.50308 0
0.015 0.582181 0.0511856 0.387199 0 2.9336 -0.501189 0
0.02 0.592298 0.0614483 0.44567 0 2.93487 -0.498803 0
0.025 0.604024 0.0714685 0.503766 0 2.93642 -0.495925 0
0.03 0.617312 0.0812067 0.56144 0 2.93824 -0.492558 0
0.035 0.632111 0.0906244 0.618644 0 2.94033 -0.488704 0
0.04 0.648362 0.0996844 0.675332 0 2.94267 -0.484369 0
0.045 0.666 0.108351 0.731455 0 2.94525 -0.479555 0
0.05 0.684957 0.11659 0.786967 0 2.94807 -0.474268 0
0.055 0.705157 0.124369 0.841819 0 2.95112 -0.468513 0
0.06 0.726521 0.131657 0.895961 0 2.95438 -0.462295 0
0.065 0.748963 0.138425 0.949345 0 2.95783 -0.455622 0
0.07 0.772397 0.144648 1.00192 0 2.96148 -0.448498 0
0.075 0.796729 0.150299 1.05364 0 2.9653 -0.440932 0
0.08 0.821863 0.155357 1.10445 0 2.96927 -0.432931 0
0.085 0.8477 0.159802 1.15431 0 2.97338 -0.424503 0
0.09 0.874138 0.163616 1.20315 0 2.97762 -0.415656 0
0.095 0.901073 0.166785 1.25094 0 2.98197 -0.406398 0
0.1 0.928398 0.169295 1.29762 0 2.9864 -0.39674 0
0.105 0.956006 0.171138 1.34313 0 2.99092 -0.38669 0
0.11 0.983788 0.172305 1.38744 0 2.99548 -0.376258 0
0.115 1.01163 0.172792 1.43048 0 3.00009 -0.365455 0
0.12 1.03943 0.172596 1.47221 0 3.00471 -0.354291 0
0.125 1.06708 0.17172 1.51258 0 3.00933 -0.342778 0
0.13 1.09446 0.170166 1.55153 0 3.01394 -0.330926 0
0.135 1.12146 0.167941 1.58902 0 3.01851 -0.318748 0
0.14 1.14799 0.165053 1.62501 0 3.02303 -0.306256 0
0.145 1.17393 0.161513 1.65944 0 3.02748 -0.293461 0
0.15 1.19919 0.157336 1.69227 0 3.03184 -0.280376 0
0.155 1.22366 0.152538 1.72345 0 3.03609 -0.267015 0
0.16 1.24725 0.147138 1.75295 0 3.04022 -0.25339 0
0.165 1.26986 0.141157 1.78071 0 3.04421 -0.239515 0
